"location","sex","year","age","val"
"Zimbabwe","Female",2007,"90 to 94",2312.46362749415
"Zimbabwe","Female",2007,"95 plus",492.755620840378
"Zimbabwe","Female",2008,"0 to 4",985537.065353862
"Zimbabwe","Female",2008,"5 to 9",874446.8919818
"Zimbabwe","Female",2008,"10 to 14",802130.271699226
"Zimbabwe","Female",2008,"15 to 19",746476.573443485
"Zimbabwe","Female",2008,"20 to 24",692008.200571828
"Zimbabwe","Female",2008,"25 to 29",590915.810370734
"Zimbabwe","Female",2008,"30 to 34",446865.210780012
"Zimbabwe","Female",2008,"35 to 39",324462.954777732
"Zimbabwe","Female",2008,"40 to 44",242058.871968706
"Zimbabwe","Female",2008,"45 to 49",208039.767518121
"Zimbabwe","Female",2008,"50 to 54",188660.978997277
"Zimbabwe","Female",2008,"55 to 59",152238.658231927
"Zimbabwe","Female",2008,"60 to 64",112700.133834803
"Zimbabwe","Female",2008,"65 to 69",82052.84837673
"Zimbabwe","Female",2008,"70 to 74",57236.2610666585
"Zimbabwe","Female",2008,"75 to 79",36174.1044192178
"Zimbabwe","Female",2008,"80 to 84",21930.5821225596
"Zimbabwe","Female",2008,"85 to 89",8443.89324150704
"Zimbabwe","Female",2008,"90 to 94",2200.27872170245
"Zimbabwe","Female",2008,"95 plus",480.988374004225
"Zimbabwe","Female",2009,"0 to 4",1004115.93687291
"Zimbabwe","Female",2009,"5 to 9",882192.094174178
"Zimbabwe","Female",2009,"10 to 14",812017.147673099
"Zimbabwe","Female",2009,"15 to 19",747239.512472512
"Zimbabwe","Female",2009,"20 to 24",687127.282250457
"Zimbabwe","Female",2009,"25 to 29",598930.766695389
"Zimbabwe","Female",2009,"30 to 34",459973.064215582
"Zimbabwe","Female",2009,"35 to 39",335626.218776773
"Zimbabwe","Female",2009,"40 to 44",247381.009844786
"Zimbabwe","Female",2009,"45 to 49",207738.528241687
"Zimbabwe","Female",2009,"50 to 54",190527.892688738
"Zimbabwe","Female",2009,"55 to 59",158104.949826928
"Zimbabwe","Female",2009,"60 to 64",116845.263166081
"Zimbabwe","Female",2009,"65 to 69",84291.0182107555
"Zimbabwe","Female",2009,"70 to 74",57818.0405835705
"Zimbabwe","Female",2009,"75 to 79",35118.5025882004
"Zimbabwe","Female",2009,"80 to 84",21153.552430004
"Zimbabwe","Female",2009,"85 to 89",8514.62815384827
"Zimbabwe","Female",2009,"90 to 94",2123.96840923467
"Zimbabwe","Female",2009,"95 plus",470.40210974185
"Zimbabwe","Female",2010,"0 to 4",1025780.35306812
"Zimbabwe","Female",2010,"5 to 9",890040.132680924
"Zimbabwe","Female",2010,"10 to 14",823162.324538842
"Zimbabwe","Female",2010,"15 to 19",749953.481547923
"Zimbabwe","Female",2010,"20 to 24",683030.375130459
"Zimbabwe","Female",2010,"25 to 29",605197.715843334
"Zimbabwe","Female",2010,"30 to 34",473770.072195781
"Zimbabwe","Female",2010,"35 to 39",348933.815728856
"Zimbabwe","Female",2010,"40 to 44",254852.638127608
"Zimbabwe","Female",2010,"45 to 49",208101.790408863
"Zimbabwe","Female",2010,"50 to 54",192459.985847946
"Zimbabwe","Female",2010,"55 to 59",165429.76637171
"Zimbabwe","Female",2010,"60 to 64",119073.441950106
"Zimbabwe","Female",2010,"65 to 69",87287.889568083
"Zimbabwe","Female",2010,"70 to 74",58705.8091654851
"Zimbabwe","Female",2010,"75 to 79",34754.1601254306
"Zimbabwe","Female",2010,"80 to 84",20369.6407200229
"Zimbabwe","Female",2010,"85 to 89",8481.27233546468
"Zimbabwe","Female",2010,"90 to 94",2073.9035014495
"Zimbabwe","Female",2010,"95 plus",461.174053604048
"Zimbabwe","Female",2011,"0 to 4",1048383.89450335
"Zimbabwe","Female",2011,"5 to 9",899710.823604232
"Zimbabwe","Female",2011,"10 to 14",834699.061171126
"Zimbabwe","Female",2011,"15 to 19",754735.546043451
"Zimbabwe","Female",2011,"20 to 24",680828.110938339
"Zimbabwe","Female",2011,"25 to 29",609373.181344164
"Zimbabwe","Female",2011,"30 to 34",488096.494827792
"Zimbabwe","Female",2011,"35 to 39",364208.838770895
"Zimbabwe","Female",2011,"40 to 44",264394.208718726
"Zimbabwe","Female",2011,"45 to 49",209814.351239439
"Zimbabwe","Female",2011,"50 to 54",194425.167747033
"Zimbabwe","Female",2011,"55 to 59",168276.298460399
"Zimbabwe","Female",2011,"60 to 64",125393.933976102
"Zimbabwe","Female",2011,"65 to 69",91927.9126687545
"Zimbabwe","Female",2011,"70 to 74",59432.4391649177
"Zimbabwe","Female",2011,"75 to 79",35079.4589142283
"Zimbabwe","Female",2011,"80 to 84",19576.8449787907
"Zimbabwe","Female",2011,"85 to 89",8434.42675221436
"Zimbabwe","Female",2011,"90 to 94",1996.06754323613
"Zimbabwe","Female",2011,"95 plus",462.850186232098
"Zimbabwe","Female",2012,"0 to 4",1068901.48200335
"Zimbabwe","Female",2012,"5 to 9",912606.883345483
"Zimbabwe","Female",2012,"10 to 14",845645.506370171
"Zimbabwe","Female",2012,"15 to 19",761839.058925189
"Zimbabwe","Female",2012,"20 to 24",680820.247932469
"Zimbabwe","Female",2012,"25 to 29",611408.649453744
"Zimbabwe","Female",2012,"30 to 34",502370.102262269
"Zimbabwe","Female",2012,"35 to 39",380663.040695531
"Zimbabwe","Female",2012,"40 to 44",275690.459501541
"Zimbabwe","Female",2012,"45 to 49",213412.814382734
"Zimbabwe","Female",2012,"50 to 54",196239.827299838
"Zimbabwe","Female",2012,"55 to 59",171456.912373164
"Zimbabwe","Female",2012,"60 to 64",132224.560959926
"Zimbabwe","Female",2012,"65 to 69",96217.2354806596
"Zimbabwe","Female",2012,"70 to 74",60424.5145949215
"Zimbabwe","Female",2012,"75 to 79",36151.3003879547
"Zimbabwe","Female",2012,"80 to 84",19067.1511052764
"Zimbabwe","Female",2012,"85 to 89",8171.7129419035
"Zimbabwe","Female",2012,"90 to 94",1948.68959644072
"Zimbabwe","Female",2012,"95 plus",462.935025719814
"Zimbabwe","Female",2013,"0 to 4",1085372.02220531
"Zimbabwe","Female",2013,"5 to 9",929213.734074654
"Zimbabwe","Female",2013,"10 to 14",855279.131759029
"Zimbabwe","Female",2013,"15 to 19",771226.241526131
"Zimbabwe","Female",2013,"20 to 24",682781.11689671
"Zimbabwe","Female",2013,"25 to 29",611823.589404991
"Zimbabwe","Female",2013,"30 to 34",516116.080675754
"Zimbabwe","Female",2013,"35 to 39",397496.311129176
"Zimbabwe","Female",2013,"40 to 44",288361.740903593
"Zimbabwe","Female",2013,"45 to 49",219133.710717606
"Zimbabwe","Female",2013,"50 to 54",197715.625211299
"Zimbabwe","Female",2013,"55 to 59",174843.400593034
"Zimbabwe","Female",2013,"60 to 64",139272.376125189
"Zimbabwe","Female",2013,"65 to 69",100786.9179907
"Zimbabwe","Female",2013,"70 to 74",62223.4299578643
"Zimbabwe","Female",2013,"75 to 79",36599.2732539848
"Zimbabwe","Female",2013,"80 to 84",18425.5332787636
"Zimbabwe","Female",2013,"85 to 89",8062.21849275357
"Zimbabwe","Female",2013,"90 to 94",2010.33298058693
"Zimbabwe","Female",2013,"95 plus",442.69900133993
"Zimbabwe","Female",2014,"0 to 4",1096525.823865
"Zimbabwe","Female",2014,"5 to 9",949507.638426697
"Zimbabwe","Female",2014,"10 to 14",863778.79826456
"Zimbabwe","Female",2014,"15 to 19",782349.44453778
"Zimbabwe","Female",2014,"20 to 24",686464.975279445
"Zimbabwe","Female",2014,"25 to 29",611466.179738669
"Zimbabwe","Female",2014,"30 to 34",528405.760442963
"Zimbabwe","Female",2014,"35 to 39",414374.687631085
"Zimbabwe","Female",2014,"40 to 44",302416.307455923
"Zimbabwe","Female",2014,"45 to 49",226638.339316247
"Zimbabwe","Female",2014,"50 to 54",199094.561305296
"Zimbabwe","Female",2014,"55 to 59",178117.272924609
"Zimbabwe","Female",2014,"60 to 64",145767.726922139
"Zimbabwe","Female",2014,"65 to 69",105153.190471762
"Zimbabwe","Female",2014,"70 to 74",64571.8220564551
"Zimbabwe","Female",2014,"75 to 79",37331.4539595066
"Zimbabwe","Female",2014,"80 to 84",18136.5413695826
"Zimbabwe","Female",2014,"85 to 89",7891.81369207842
"Zimbabwe","Female",2014,"90 to 94",2067.94078123328
"Zimbabwe","Female",2014,"95 plus",431.700015715716
"Zimbabwe","Female",2015,"0 to 4",1102065.88301684
"Zimbabwe","Female",2015,"5 to 9",972771.500870148
"Zimbabwe","Female",2015,"10 to 14",872279.373213957
"Zimbabwe","Female",2015,"15 to 19",794458.045126279
"Zimbabwe","Female",2015,"20 to 24",691811.674775645
"Zimbabwe","Female",2015,"25 to 29",611505.319799262
"Zimbabwe","Female",2015,"30 to 34",538517.19991336
"Zimbabwe","Female",2015,"35 to 39",431036.724765091
"Zimbabwe","Female",2015,"40 to 44",317792.482646546
"Zimbabwe","Female",2015,"45 to 49",235617.051368793
"Zimbabwe","Female",2015,"50 to 54",200639.144299403
"Zimbabwe","Female",2015,"55 to 59",181015.91770185
"Zimbabwe","Female",2015,"60 to 64",153356.246313083
"Zimbabwe","Female",2015,"65 to 69",107544.305342316
"Zimbabwe","Female",2015,"70 to 74",67479.9868620334
"Zimbabwe","Female",2015,"75 to 79",38274.2939478173
"Zimbabwe","Female",2015,"80 to 84",18207.1729061771
"Zimbabwe","Female",2015,"85 to 89",7707.61876469742
"Zimbabwe","Female",2015,"90 to 94",2096.13955625298
"Zimbabwe","Female",2015,"95 plus",426.883688361105
"Zimbabwe","Female",2016,"0 to 4",1103365.27640694
"Zimbabwe","Female",2016,"5 to 9",996816.822096952
"Zimbabwe","Female",2016,"10 to 14",882456.156792691
"Zimbabwe","Female",2016,"15 to 19",806822.364889104
"Zimbabwe","Female",2016,"20 to 24",698833.214071425
"Zimbabwe","Female",2016,"25 to 29",612870.275637768
"Zimbabwe","Female",2016,"30 to 34",546023.742650492
"Zimbabwe","Female",2016,"35 to 39",447248.551029376
"Zimbabwe","Female",2016,"40 to 44",334171.359738163
"Zimbabwe","Female",2016,"45 to 49",245857.230421708
"Zimbabwe","Female",2016,"50 to 54",202912.044730806
"Zimbabwe","Female",2016,"55 to 59",183427.813549164
"Zimbabwe","Female",2016,"60 to 64",156401.891171337
"Zimbabwe","Female",2016,"65 to 69",113530.385313323
"Zimbabwe","Female",2016,"70 to 74",71504.7172224205
"Zimbabwe","Female",2016,"75 to 79",39037.0422973173
"Zimbabwe","Female",2016,"80 to 84",18587.0618507705
"Zimbabwe","Female",2016,"85 to 89",7491.60661400648
"Zimbabwe","Female",2016,"90 to 94",2111.43482584983
"Zimbabwe","Female",2016,"95 plus",418.308244907423
"Zimbabwe","Female",2017,"0 to 4",1102420.22713601
"Zimbabwe","Female",2017,"5 to 9",1018796.53290925
"Zimbabwe","Female",2017,"10 to 14",895701.509372147
"Zimbabwe","Female",2017,"15 to 19",818538.569779642
"Zimbabwe","Female",2017,"20 to 24",707764.866895073
"Zimbabwe","Female",2017,"25 to 29",615844.432899201
"Zimbabwe","Female",2017,"30 to 34",550999.412812324
"Zimbabwe","Female",2017,"35 to 39",462743.814128763
"Zimbabwe","Female",2017,"40 to 44",351016.872880147
"Zimbabwe","Female",2017,"45 to 49",257207.825535323
"Zimbabwe","Female",2017,"50 to 54",206525.326316982
"Zimbabwe","Female",2017,"55 to 59",185260.447692122
"Zimbabwe","Female",2017,"60 to 64",159404.036829669
"Zimbabwe","Female",2017,"65 to 69",119710.905098065
"Zimbabwe","Female",2017,"70 to 74",75048.0077938962
"Zimbabwe","Female",2017,"75 to 79",39943.5443521707
"Zimbabwe","Female",2017,"80 to 84",19315.0039442594
"Zimbabwe","Female",2017,"85 to 89",7344.06264106732
"Zimbabwe","Female",2017,"90 to 94",2058.87709968595
"Zimbabwe","Female",2017,"95 plus",414.459166732556
"Zimbabwe","Female",2018,"0 to 4",1100680.4625274
"Zimbabwe","Female",2018,"5 to 9",1036810.08298376
"Zimbabwe","Female",2018,"10 to 14",912616.691932335
"Zimbabwe","Female",2018,"15 to 19",828925.46682037
"Zimbabwe","Female",2018,"20 to 24",718700.481480696
"Zimbabwe","Female",2018,"25 to 29",620317.805610962
"Zimbabwe","Female",2018,"30 to 34",554102.318151594
"Zimbabwe","Female",2018,"35 to 39",477408.564485396
"Zimbabwe","Female",2018,"40 to 44",367918.087630415
"Zimbabwe","Female",2018,"45 to 49",269585.047446665
"Zimbabwe","Female",2018,"50 to 54",211905.092397567
"Zimbabwe","Female",2018,"55 to 59",186527.391319562
"Zimbabwe","Female",2018,"60 to 64",162406.007145091
"Zimbabwe","Female",2018,"65 to 69",125900.184219744
"Zimbabwe","Female",2018,"70 to 74",78662.1823195783
"Zimbabwe","Female",2018,"75 to 79",41261.1738767439
"Zimbabwe","Female",2018,"80 to 84",19609.8192686643
"Zimbabwe","Female",2018,"85 to 89",7153.98719526651
"Zimbabwe","Female",2018,"90 to 94",2056.62647281566
"Zimbabwe","Female",2018,"95 plus",427.027568946492
"Zimbabwe","Female",2019,"0 to 4",1098941.44948778
"Zimbabwe","Female",2019,"5 to 9",1049701.24289275
"Zimbabwe","Female",2019,"10 to 14",933245.914685119
"Zimbabwe","Female",2019,"15 to 19",838172.919609408
"Zimbabwe","Female",2019,"20 to 24",731189.925867668
"Zimbabwe","Female",2019,"25 to 29",626209.388200184
"Zimbabwe","Female",2019,"30 to 34",556280.139119796
"Zimbabwe","Female",2019,"35 to 39",490631.961716809
"Zimbabwe","Female",2019,"40 to 44",384827.009229711
"Zimbabwe","Female",2019,"45 to 49",283248.919726236
"Zimbabwe","Female",2019,"50 to 54",218948.387126385
"Zimbabwe","Female",2019,"55 to 59",187645.894922548
"Zimbabwe","Female",2019,"60 to 64",165260.1313913
"Zimbabwe","Female",2019,"65 to 69",131520.816940522
"Zimbabwe","Female",2019,"70 to 74",82150.2419381098
"Zimbabwe","Female",2019,"75 to 79",42987.3143367837
"Zimbabwe","Female",2019,"80 to 84",20079.2697093844
"Zimbabwe","Female",2019,"85 to 89",7106.99399185896
"Zimbabwe","Female",2019,"90 to 94",2033.87367526109
"Zimbabwe","Female",2019,"95 plus",438.954714977346
"Zimbabwe","Female",2020,"0 to 4",1097246.82211639
"Zimbabwe","Female",2020,"5 to 9",1057164.51583316
"Zimbabwe","Female",2020,"10 to 14",956896.476725123
"Zimbabwe","Female",2020,"15 to 19",847394.825808364
"Zimbabwe","Female",2020,"20 to 24",744523.904365125
"Zimbabwe","Female",2020,"25 to 29",633475.39033239
"Zimbabwe","Female",2020,"30 to 34",558583.778447053
"Zimbabwe","Female",2020,"35 to 39",501697.809760773
"Zimbabwe","Female",2020,"40 to 44",401466.045064907
"Zimbabwe","Female",2020,"45 to 49",298114.614244784
"Zimbabwe","Female",2020,"50 to 54",227329.27683305
"Zimbabwe","Female",2020,"55 to 59",188762.402752159
"Zimbabwe","Female",2020,"60 to 64",167473.384136548
"Zimbabwe","Female",2020,"65 to 69",137587.597259285
"Zimbabwe","Female",2020,"70 to 74",83659.0531852873
"Zimbabwe","Female",2020,"75 to 79",44848.8077386578
"Zimbabwe","Female",2020,"80 to 84",20467.1380354338
"Zimbabwe","Female",2020,"85 to 89",7080.26918666001
"Zimbabwe","Female",2020,"90 to 94",1942.98967261732
"Zimbabwe","Female",2020,"95 plus",426.61256208128
"Zimbabwe","Female",2021,"0 to 4",1095531.80614054
"Zimbabwe","Female",2021,"5 to 9",1060443.64903623
"Zimbabwe","Female",2021,"10 to 14",981403.472331993
"Zimbabwe","Female",2021,"15 to 19",858189.969233919
"Zimbabwe","Female",2021,"20 to 24",757949.465830223
"Zimbabwe","Female",2021,"25 to 29",642056.070406178
"Zimbabwe","Female",2021,"30 to 34",561749.462216924
"Zimbabwe","Female",2021,"35 to 39",509950.132401774
"Zimbabwe","Female",2021,"40 to 44",417250.543225489
"Zimbabwe","Female",2021,"45 to 49",313488.093206629
"Zimbabwe","Female",2021,"50 to 54",236442.600313345
"Zimbabwe","Female",2021,"55 to 59",189925.670721292
"Zimbabwe","Female",2021,"60 to 64",168179.856233596
"Zimbabwe","Female",2021,"65 to 69",138374.95251866
"Zimbabwe","Female",2021,"70 to 74",86825.797092719
"Zimbabwe","Female",2021,"75 to 79",46409.780552504
"Zimbabwe","Female",2021,"80 to 84",20009.0200064488
"Zimbabwe","Female",2021,"85 to 89",6762.89357664429
"Zimbabwe","Female",2021,"90 to 94",1669.72151926378
"Zimbabwe","Female",2021,"95 plus",356.708416882109
"Zimbabwe","Male",1990,"0 to 4",887602.908046177
"Zimbabwe","Male",1990,"5 to 9",803906.272256865
"Zimbabwe","Male",1990,"10 to 14",713859.974127755
"Zimbabwe","Male",1990,"15 to 19",593075.307489746
"Zimbabwe","Male",1990,"20 to 24",452574.275919574
"Zimbabwe","Male",1990,"25 to 29",339426.653338695
"Zimbabwe","Male",1990,"30 to 34",275123.520717098
"Zimbabwe","Male",1990,"35 to 39",231998.579592913
"Zimbabwe","Male",1990,"40 to 44",169108.538783764
"Zimbabwe","Male",1990,"45 to 49",144233.122043188
"Zimbabwe","Male",1990,"50 to 54",126833.735270082
"Zimbabwe","Male",1990,"55 to 59",100525.606090728
"Zimbabwe","Male",1990,"60 to 64",84090.5380342959
"Zimbabwe","Male",1990,"65 to 69",66290.9620785448
"Zimbabwe","Male",1990,"70 to 74",45459.9553937678
"Zimbabwe","Male",1990,"75 to 79",22170.0926655012
"Zimbabwe","Male",1990,"80 to 84",8437.27342897874
"Zimbabwe","Male",1990,"85 to 89",2992.76067223461
"Zimbabwe","Male",1990,"90 to 94",642.011231978773
"Zimbabwe","Male",1990,"95 plus",104.696946337668
"Zimbabwe","Male",1991,"0 to 4",890314.996823332
"Zimbabwe","Male",1991,"5 to 9",815263.819602367
"Zimbabwe","Male",1991,"10 to 14",734515.988666672
"Zimbabwe","Male",1991,"15 to 19",612676.359867884
"Zimbabwe","Male",1991,"20 to 24",472444.686952594
"Zimbabwe","Male",1991,"25 to 29",352365.644293101
"Zimbabwe","Male",1991,"30 to 34",283298.341971463
"Zimbabwe","Male",1991,"35 to 39",235684.868007432
"Zimbabwe","Male",1991,"40 to 44",178374.007740531
"Zimbabwe","Male",1991,"45 to 49",148353.129069647
"Zimbabwe","Male",1991,"50 to 54",127653.9464273
"Zimbabwe","Male",1991,"55 to 59",103840.268097329
"Zimbabwe","Male",1991,"60 to 64",84838.7439541854
"Zimbabwe","Male",1991,"65 to 69",69324.8686999892
"Zimbabwe","Male",1991,"70 to 74",45881.1751933398
"Zimbabwe","Male",1991,"75 to 79",24826.384699559
"Zimbabwe","Male",1991,"80 to 84",8658.31309119179
"Zimbabwe","Male",1991,"85 to 89",3172.92541748607
"Zimbabwe","Male",1991,"90 to 94",681.683476788146
"Zimbabwe","Male",1991,"95 plus",110.687468337673
"Zimbabwe","Male",1992,"0 to 4",893068.167007193
"Zimbabwe","Male",1992,"5 to 9",821501.41128273
"Zimbabwe","Male",1992,"10 to 14",753776.567287694
"Zimbabwe","Male",1992,"15 to 19",631048.84331199
"Zimbabwe","Male",1992,"20 to 24",491360.20474786
"Zimbabwe","Male",1992,"25 to 29",366103.150837679
"Zimbabwe","Male",1992,"30 to 34",290877.336451635
"Zimbabwe","Male",1992,"35 to 39",239281.227768903
"Zimbabwe","Male",1992,"40 to 44",188245.032064985
"Zimbabwe","Male",1992,"45 to 49",150454.294940768
"Zimbabwe","Male",1992,"50 to 54",128164.278202154
"Zimbabwe","Male",1992,"55 to 59",107403.724561664
"Zimbabwe","Male",1992,"60 to 64",85604.3726406415
"Zimbabwe","Male",1992,"65 to 69",71764.6270849355
"Zimbabwe","Male",1992,"70 to 74",46349.5461403818
"Zimbabwe","Male",1992,"75 to 79",27323.5161431954
"Zimbabwe","Male",1992,"80 to 84",8918.30784142742
"Zimbabwe","Male",1992,"85 to 89",3364.51614626552
"Zimbabwe","Male",1992,"90 to 94",724.180301904787
"Zimbabwe","Male",1992,"95 plus",117.147519942704
"Zimbabwe","Male",1993,"0 to 4",895785.796317628
"Zimbabwe","Male",1993,"5 to 9",822879.629284844
"Zimbabwe","Male",1993,"10 to 14",770870.600100488
"Zimbabwe","Male",1993,"15 to 19",648389.277130867
"Zimbabwe","Male",1993,"20 to 24",508550.033563923
"Zimbabwe","Male",1993,"25 to 29",380736.017030073
"Zimbabwe","Male",1993,"30 to 34",297647.439260446
"Zimbabwe","Male",1993,"35 to 39",242785.509156996
"Zimbabwe","Male",1993,"40 to 44",195207.383188062
"Zimbabwe","Male",1993,"45 to 49",155355.307914912
"Zimbabwe","Male",1993,"50 to 54",128342.983264074
"Zimbabwe","Male",1993,"55 to 59",109002.491418337
"Zimbabwe","Male",1993,"60 to 64",86226.1990896517
"Zimbabwe","Male",1993,"65 to 69",73546.8461102574
"Zimbabwe","Male",1993,"70 to 74",47947.2113298965
"Zimbabwe","Male",1993,"75 to 79",28136.2434248767
"Zimbabwe","Male",1993,"80 to 84",9987.00122891964
"Zimbabwe","Male",1993,"85 to 89",3380.26040891035
"Zimbabwe","Male",1993,"90 to 94",770.527818727462
"Zimbabwe","Male",1993,"95 plus",124.411881924511
"Zimbabwe","Male",1994,"0 to 4",898458.952534138
"Zimbabwe","Male",1994,"5 to 9",820993.864024219
"Zimbabwe","Male",1994,"10 to 14",784993.94651691
"Zimbabwe","Male",1994,"15 to 19",664700.830831496
"Zimbabwe","Male",1994,"20 to 24",524309.163493054
"Zimbabwe","Male",1994,"25 to 29",395600.172228436
"Zimbabwe","Male",1994,"30 to 34",304236.917452446
"Zimbabwe","Male",1994,"35 to 39",246011.357673397
"Zimbabwe","Male",1994,"40 to 44",202885.393497596
"Zimbabwe","Male",1994,"45 to 49",156757.434764291
"Zimbabwe","Male",1994,"50 to 54",128904.487176425
"Zimbabwe","Male",1994,"55 to 59",109959.686017684
"Zimbabwe","Male",1994,"60 to 64",87189.0793643641
"Zimbabwe","Male",1994,"65 to 69",74617.5184160898
"Zimbabwe","Male",1994,"70 to 74",49361.3261074219
"Zimbabwe","Male",1994,"75 to 79",28909.8869380558
"Zimbabwe","Male",1994,"80 to 84",11074.5611151924
"Zimbabwe","Male",1994,"85 to 89",3421.71755204975
"Zimbabwe","Male",1994,"90 to 94",821.967743122656
"Zimbabwe","Male",1994,"95 plus",132.822428122518
"Zimbabwe","Male",1995,"0 to 4",901310.642335857
"Zimbabwe","Male",1995,"5 to 9",817685.370589756
"Zimbabwe","Male",1995,"10 to 14",795235.226561358
"Zimbabwe","Male",1995,"15 to 19",679972.288856116
"Zimbabwe","Male",1995,"20 to 24",538868.72424277
"Zimbabwe","Male",1995,"25 to 29",410210.898153128
"Zimbabwe","Male",1995,"30 to 34",310877.715811651
"Zimbabwe","Male",1995,"35 to 39",248755.200806896
"Zimbabwe","Male",1995,"40 to 44",212032.056160709
"Zimbabwe","Male",1995,"45 to 49",153919.783206162
"Zimbabwe","Male",1995,"50 to 54",129809.633802992
"Zimbabwe","Male",1995,"55 to 59",110283.957665206
"Zimbabwe","Male",1995,"60 to 64",88420.8938471914
"Zimbabwe","Male",1995,"65 to 69",75045.2606151504
"Zimbabwe","Male",1995,"70 to 74",50451.8415024971
"Zimbabwe","Male",1995,"75 to 79",29575.574554973
"Zimbabwe","Male",1995,"80 to 84",12119.4031332889
"Zimbabwe","Male",1995,"85 to 89",3478.37061754296
"Zimbabwe","Male",1995,"90 to 94",875.928090395058
"Zimbabwe","Male",1995,"95 plus",141.960021488993
"Zimbabwe","Male",1996,"0 to 4",904540.757775535
"Zimbabwe","Male",1996,"5 to 9",814402.646871767
"Zimbabwe","Male",1996,"10 to 14",800847.40238017
"Zimbabwe","Male",1996,"15 to 19",694102.58836973
"Zimbabwe","Male",1996,"20 to 24",552122.426481057
"Zimbabwe","Male",1996,"25 to 29",424337.168093944
"Zimbabwe","Male",1996,"30 to 34",317853.548572562
"Zimbabwe","Male",1996,"35 to 39",250918.039554645
"Zimbabwe","Male",1996,"40 to 44",210995.158672496
"Zimbabwe","Male",1996,"45 to 49",159278.088441863
"Zimbabwe","Male",1996,"50 to 54",131330.114294118
"Zimbabwe","Male",1996,"55 to 59",109488.559876676
"Zimbabwe","Male",1996,"60 to 64",89899.2809183011
"Zimbabwe","Male",1996,"65 to 69",74343.0330586187
"Zimbabwe","Male",1996,"70 to 74",52017.697210893
"Zimbabwe","Male",1996,"75 to 79",29370.6250464462
"Zimbabwe","Male",1996,"80 to 84",13341.1566168685
"Zimbabwe","Male",1996,"85 to 89",3533.62986783877
"Zimbabwe","Male",1996,"90 to 94",923.508503284848
"Zimbabwe","Male",1996,"95 plus",151.847828639224
"Zimbabwe","Male",1997,"0 to 4",909005.43286642
"Zimbabwe","Male",1997,"5 to 9",811784.085713981
"Zimbabwe","Male",1997,"10 to 14",801824.908460463
"Zimbabwe","Male",1997,"15 to 19",706766.07060281
"Zimbabwe","Male",1997,"20 to 24",564036.203851482
"Zimbabwe","Male",1997,"25 to 29",437630.676411155
"Zimbabwe","Male",1997,"30 to 34",325790.423047295
"Zimbabwe","Male",1997,"35 to 39",252545.252908177
"Zimbabwe","Male",1997,"40 to 44",209725.930485377
"Zimbabwe","Male",1997,"45 to 49",164829.637080812
"Zimbabwe","Male",1997,"50 to 54",130990.467479049
"Zimbabwe","Male",1997,"55 to 59",108443.450104542
"Zimbabwe","Male",1997,"60 to 64",91541.4174882462
"Zimbabwe","Male",1997,"65 to 69",73561.4303147329
"Zimbabwe","Male",1997,"70 to 74",52948.9343698362
"Zimbabwe","Male",1997,"75 to 79",29160.0057499757
"Zimbabwe","Male",1997,"80 to 84",14359.0508227626
"Zimbabwe","Male",1997,"85 to 89",3594.9786049482
"Zimbabwe","Male",1997,"90 to 94",970.54011596773
"Zimbabwe","Male",1997,"95 plus",161.647332569771
"Zimbabwe","Male",1998,"0 to 4",915420.854409864
"Zimbabwe","Male",1998,"5 to 9",809881.181678129
"Zimbabwe","Male",1998,"10 to 14",798966.845266277
"Zimbabwe","Male",1998,"15 to 19",717515.754021661
"Zimbabwe","Male",1998,"20 to 24",574988.19377944
"Zimbabwe","Male",1998,"25 to 29",449556.519962725
"Zimbabwe","Male",1998,"30 to 34",335059.043881815
"Zimbabwe","Male",1998,"35 to 39",253823.069085166
"Zimbabwe","Male",1998,"40 to 44",208400.208919651
"Zimbabwe","Male",1998,"45 to 49",167727.101069988
"Zimbabwe","Male",1998,"50 to 54",133131.776304884
"Zimbabwe","Male",1998,"55 to 59",107230.363289246
"Zimbabwe","Male",1998,"60 to 64",91634.314265266
"Zimbabwe","Male",1998,"65 to 69",72633.643193915
"Zimbabwe","Male",1998,"70 to 74",53361.9003407598
"Zimbabwe","Male",1998,"75 to 79",29615.4540851722
"Zimbabwe","Male",1998,"80 to 84",14432.5548504297
"Zimbabwe","Male",1998,"85 to 89",3969.70021503608
"Zimbabwe","Male",1998,"90 to 94",952.79994142757
"Zimbabwe","Male",1998,"95 plus",170.519523931016
"Zimbabwe","Male",1999,"0 to 4",923463.405066004
"Zimbabwe","Male",1999,"5 to 9",808762.365712729
"Zimbabwe","Male",1999,"10 to 14",793801.897927733
"Zimbabwe","Male",1999,"15 to 19",725720.175564758
"Zimbabwe","Male",1999,"20 to 24",585003.56273893
"Zimbabwe","Male",1999,"25 to 29",460376.572677335
"Zimbabwe","Male",1999,"30 to 34",345069.266287151
"Zimbabwe","Male",1999,"35 to 39",255455.830400857
"Zimbabwe","Male",1999,"40 to 44",207027.571261925
"Zimbabwe","Male",1999,"45 to 49",171253.895709434
"Zimbabwe","Male",1999,"50 to 54",132420.461705588
"Zimbabwe","Male",1999,"55 to 59",106562.623304843
"Zimbabwe","Male",1999,"60 to 64",91371.1047359319
"Zimbabwe","Male",1999,"65 to 69",72040.493754563
"Zimbabwe","Male",1999,"70 to 74",53279.3557186097
"Zimbabwe","Male",1999,"75 to 79",30003.600534245
