"location","sex","year","age","val"
"Global","Male",2035,"35 to 39",300102800
"Global","Male",2035,"40 to 44",296217072
"Global","Male",2035,"45 to 49",293037045
"Global","Male",2035,"50 to 54",261769103
"Global","Male",2035,"55 to 59",226723780
"Global","Male",2035,"60 to 64",210034543
"Global","Male",2035,"65 to 69",181401468
"Global","Male",2035,"70 to 74",141508634
"Global","Male",2035,"75 to 79",98130731
"Global","Male",2035,"80 to 84",63415970
"Global","Male",2035,"85 to 89",30212204
"Global","Male",2035,"90 to 94",9919843
"Global","Male",2035,"95 plus",2540481
"Global","Male",2036,"0 to 4",340824649
"Global","Male",2036,"5 to 9",333880319
"Global","Male",2036,"10 to 14",329350373
"Global","Male",2036,"15 to 19",339046187
"Global","Male",2036,"20 to 24",346879639
"Global","Male",2036,"25 to 29",334353063
"Global","Male",2036,"30 to 34",314665475
"Global","Male",2036,"35 to 39",301673476
"Global","Male",2036,"40 to 44",294483787
"Global","Male",2036,"45 to 49",295709899
"Global","Male",2036,"50 to 54",266479178
"Global","Male",2036,"55 to 59",231124676
"Global","Male",2036,"60 to 64",209794598
"Global","Male",2036,"65 to 69",185127145
"Global","Male",2036,"70 to 74",147560138
"Global","Male",2036,"75 to 79",99109471
"Global","Male",2036,"80 to 84",65799205
"Global","Male",2036,"85 to 89",32123923
"Global","Male",2036,"90 to 94",10436381
"Global","Male",2036,"95 plus",2680023
"Global","Male",2037,"0 to 4",341608001
"Global","Male",2037,"5 to 9",334646041
"Global","Male",2037,"10 to 14",329905341
"Global","Male",2037,"15 to 19",334477723
"Global","Male",2037,"20 to 24",347152386
"Global","Male",2037,"25 to 29",337678475
"Global","Male",2037,"30 to 34",317478361
"Global","Male",2037,"35 to 39",303353242
"Global","Male",2037,"40 to 44",294123198
"Global","Male",2037,"45 to 49",295649516
"Global","Male",2037,"50 to 54",271211533
"Global","Male",2037,"55 to 59",236719147
"Global","Male",2037,"60 to 64",209672106
"Global","Male",2037,"65 to 69",188763273
"Global","Male",2037,"70 to 74",151849456
"Global","Male",2037,"75 to 79",101248701
"Global","Male",2037,"80 to 84",68082266
"Global","Male",2037,"85 to 89",33926842
"Global","Male",2037,"90 to 94",11225270
"Global","Male",2037,"95 plus",2811835
"Global","Male",2038,"0 to 4",342386976
"Global","Male",2038,"5 to 9",335452852
"Global","Male",2038,"10 to 14",330518459
"Global","Male",2038,"15 to 19",330926602
"Global","Male",2038,"20 to 24",346124101
"Global","Male",2038,"25 to 29",340421394
"Global","Male",2038,"30 to 34",320992635
"Global","Male",2038,"35 to 39",305194293
"Global","Male",2038,"40 to 44",294278932
"Global","Male",2038,"45 to 49",294599439
"Global","Male",2038,"50 to 54",275999195
"Global","Male",2038,"55 to 59",242417215
"Global","Male",2038,"60 to 64",209836406
"Global","Male",2038,"65 to 69",191346792
"Global","Male",2038,"70 to 74",154345851
"Global","Male",2038,"75 to 79",105830959
"Global","Male",2038,"80 to 84",70234461
"Global","Male",2038,"85 to 89",35641944
"Global","Male",2038,"90 to 94",12106457
"Global","Male",2038,"95 plus",2950391
"Global","Male",2039,"0 to 4",343123389
"Global","Male",2039,"5 to 9",336272014
"Global","Male",2039,"10 to 14",331153194
"Global","Male",2039,"15 to 19",328679134
"Global","Male",2039,"20 to 24",343987273
"Global","Male",2039,"25 to 29",342339830
"Global","Male",2039,"30 to 34",324785857
"Global","Male",2039,"35 to 39",307276659
"Global","Male",2039,"40 to 44",294756709
"Global","Male",2039,"45 to 49",293045122
"Global","Male",2039,"50 to 54",280895173
"Global","Male",2039,"55 to 59",247250297
"Global","Male",2039,"60 to 64",211110091
"Global","Male",2039,"65 to 69",192758804
"Global","Male",2039,"70 to 74",157009797
"Global","Male",2039,"75 to 79",111576967
"Global","Male",2039,"80 to 84",71640198
"Global","Male",2039,"85 to 89",37339810
"Global","Male",2039,"90 to 94",13015092
"Global","Male",2039,"95 plus",3093689
"Global","Male",2040,"0 to 4",343767634
"Global","Male",2040,"5 to 9",337102820
"Global","Male",2040,"10 to 14",331838505
"Global","Male",2040,"15 to 19",327666450
"Global","Male",2040,"20 to 24",340827527
"Global","Male",2040,"25 to 29",343696045
"Global","Male",2040,"30 to 34",328453481
"Global","Male",2040,"35 to 39",309245547
"Global","Male",2040,"40 to 44",295829346
"Global","Male",2040,"45 to 49",290710186
"Global","Male",2040,"50 to 54",285526745
"Global","Male",2040,"55 to 59",251793389
"Global","Male",2040,"60 to 64",214095279
"Global","Male",2040,"65 to 69",193232516
"Global","Male",2040,"70 to 74",160297136
"Global","Male",2040,"75 to 79",117111541
"Global","Male",2040,"80 to 84",72551498
"Global","Male",2040,"85 to 89",39113707
"Global","Male",2040,"90 to 94",13960285
"Global","Male",2040,"95 plus",3228873
"Global","Male",2041,"0 to 4",344344047
"Global","Male",2041,"5 to 9",337934532
"Global","Male",2041,"10 to 14",332562736
"Global","Male",2041,"15 to 19",327807742
"Global","Male",2041,"20 to 24",336642371
"Global","Male",2041,"25 to 29",344679341
"Global","Male",2041,"30 to 34",331867393
"Global","Male",2041,"35 to 39",311292996
"Global","Male",2041,"40 to 44",297405421
"Global","Male",2041,"45 to 49",289029578
"Global","Male",2041,"50 to 54",288207347
"Global","Male",2041,"55 to 59",256438257
"Global","Male",2041,"60 to 64",218390620
"Global","Male",2041,"65 to 69",193108601
"Global","Male",2041,"70 to 74",163835329
"Global","Male",2041,"75 to 79",122375881
"Global","Male",2041,"80 to 84",73450968
"Global","Male",2041,"85 to 89",40733993
"Global","Male",2041,"90 to 94",14897842
"Global","Male",2041,"95 plus",3428552
"Japan","Female",2022,"0 to 4",2043064
"Japan","Female",2022,"5 to 9",2404139
"Japan","Female",2022,"10 to 14",2590494
"Japan","Female",2022,"15 to 19",2703261
"Japan","Female",2022,"20 to 24",2933713
"Japan","Female",2022,"25 to 29",2980646
"Japan","Female",2022,"30 to 34",3083730
"Japan","Female",2022,"35 to 39",3404646
"Japan","Female",2022,"40 to 44",3832461
"Japan","Female",2022,"45 to 49",4651109
"Japan","Female",2022,"50 to 54",4542032
"Japan","Female",2022,"55 to 59",3935706
"Japan","Female",2022,"60 to 64",3694684
"Japan","Female",2022,"65 to 69",3819479
"Japan","Female",2022,"70 to 74",4974586
"Japan","Female",2022,"75 to 79",3915258
"Japan","Female",2022,"80 to 84",3407225
"Japan","Female",2022,"85 to 89",2596472
"Japan","Female",2022,"90 to 94",1493945
"Japan","Female",2022,"95 plus",705182
"Japan","Female",2023,"0 to 4",2014247
"Japan","Female",2023,"5 to 9",2333896
"Japan","Female",2023,"10 to 14",2558848
"Japan","Female",2023,"15 to 19",2681780
"Japan","Female",2023,"20 to 24",2906363
"Japan","Female",2023,"25 to 29",2994763
"Japan","Female",2023,"30 to 34",3033986
"Japan","Female",2023,"35 to 39",3347631
"Japan","Female",2023,"40 to 44",3714856
"Japan","Female",2023,"45 to 49",4492935
"Japan","Female",2023,"50 to 54",4621492
"Japan","Female",2023,"55 to 59",4051348
"Japan","Female",2023,"60 to 64",3729617
"Japan","Female",2023,"65 to 69",3716034
"Japan","Female",2023,"70 to 74",4671066
"Japan","Female",2023,"75 to 79",4136655
"Japan","Female",2023,"80 to 84",3520936
"Japan","Female",2023,"85 to 89",2607840
"Japan","Female",2023,"90 to 94",1528257
"Japan","Female",2023,"95 plus",718238
"Japan","Female",2024,"0 to 4",2001492
"Japan","Female",2024,"5 to 9",2255028
"Japan","Female",2024,"10 to 14",2524927
"Japan","Female",2024,"15 to 19",2666548
"Japan","Female",2024,"20 to 24",2871157
"Japan","Female",2024,"25 to 29",2996590
"Japan","Female",2024,"30 to 34",3008716
"Japan","Female",2024,"35 to 39",3281980
"Japan","Female",2024,"40 to 44",3619905
"Japan","Female",2024,"45 to 49",4305024
"Japan","Female",2024,"50 to 54",4714332
"Japan","Female",2024,"55 to 59",4127470
"Japan","Female",2024,"60 to 64",3777116
"Japan","Female",2024,"65 to 69",3668360
"Japan","Female",2024,"70 to 74",4320053
"Japan","Female",2024,"75 to 79",4393998
"Japan","Female",2024,"80 to 84",3622606
"Japan","Female",2024,"85 to 89",2596496
"Japan","Female",2024,"90 to 94",1565866
"Japan","Female",2024,"95 plus",730439
"Japan","Female",2025,"0 to 4",1996245
"Japan","Female",2025,"5 to 9",2175184
"Japan","Female",2025,"10 to 14",2491571
"Japan","Female",2025,"15 to 19",2654515
"Japan","Female",2025,"20 to 24",2824436
"Japan","Female",2025,"25 to 29",2996077
"Japan","Female",2025,"30 to 34",3005556
"Japan","Female",2025,"35 to 39",3210189
"Japan","Female",2025,"40 to 44",3541959
"Japan","Female",2025,"45 to 49",4128422
"Japan","Female",2025,"50 to 54",4755671
"Japan","Female",2025,"55 to 59",4190480
"Japan","Female",2025,"60 to 64",3854430
"Japan","Female",2025,"65 to 69",3630677
"Japan","Female",2025,"70 to 74",4042827
"Japan","Female",2025,"75 to 79",4642762
"Japan","Female",2025,"80 to 84",3606104
"Japan","Female",2025,"85 to 89",2612986
"Japan","Female",2025,"90 to 94",1608545
"Japan","Female",2025,"95 plus",743617
"Japan","Female",2026,"0 to 4",1991616
"Japan","Female",2026,"5 to 9",2102711
"Japan","Female",2026,"10 to 14",2458548
"Japan","Female",2026,"15 to 19",2636662
"Japan","Female",2026,"20 to 24",2776923
"Japan","Female",2026,"25 to 29",2995997
"Japan","Female",2026,"30 to 34",3007168
"Japan","Female",2026,"35 to 39",3153028
"Japan","Female",2026,"40 to 44",3473399
"Japan","Female",2026,"45 to 49",3969367
"Japan","Female",2026,"50 to 54",4725867
"Japan","Female",2026,"55 to 59",4351164
"Japan","Female",2026,"60 to 64",3857873
"Japan","Female",2026,"65 to 69",3608329
"Japan","Female",2026,"70 to 74",3859155
"Japan","Female",2026,"75 to 79",4802938
"Japan","Female",2026,"80 to 84",3502158
"Japan","Female",2026,"85 to 89",2686027
"Japan","Female",2026,"90 to 94",1654051
"Japan","Female",2026,"95 plus",760699
"Japan","Female",2027,"0 to 4",1991177
"Japan","Female",2027,"5 to 9",2051443
"Japan","Female",2027,"10 to 14",2409033
"Japan","Female",2027,"15 to 19",2607461
"Japan","Female",2027,"20 to 24",2744382
"Japan","Female",2027,"25 to 29",2980260
"Japan","Female",2027,"30 to 34",3016332
"Japan","Female",2027,"35 to 39",3105448
"Japan","Female",2027,"40 to 44",3413528
"Japan","Female",2027,"45 to 49",3828240
"Japan","Female",2027,"50 to 54",4628878
"Japan","Female",2027,"55 to 59",4505301
"Japan","Female",2027,"60 to 64",3887869
"Japan","Female",2027,"65 to 69",3626423
"Japan","Female",2027,"70 to 74",3706409
"Japan","Female",2027,"75 to 79",4726047
"Japan","Female",2027,"80 to 84",3550251
"Japan","Female",2027,"85 to 89",2784281
"Japan","Female",2027,"90 to 94",1688891
"Japan","Female",2027,"95 plus",781893
"Japan","Female",2028,"0 to 4",1992078
"Japan","Female",2028,"5 to 9",2022662
"Japan","Female",2028,"10 to 14",2338822
"Japan","Female",2028,"15 to 19",2575849
"Japan","Female",2028,"20 to 24",2722959
"Japan","Female",2028,"25 to 29",2952990
"Japan","Female",2028,"30 to 34",3030501
"Japan","Female",2028,"35 to 39",3055889
"Japan","Female",2028,"40 to 44",3356811
"Japan","Female",2028,"45 to 49",3711385
"Japan","Female",2028,"50 to 54",4472149
"Japan","Female",2028,"55 to 59",4584831
"Japan","Female",2028,"60 to 64",4003075
"Japan","Female",2028,"65 to 69",3661997
"Japan","Female",2028,"70 to 74",3608320
"Japan","Female",2028,"75 to 79",4441273
"Japan","Female",2028,"80 to 84",3765707
"Japan","Female",2028,"85 to 89",2886221
"Japan","Female",2028,"90 to 94",1702024
"Japan","Female",2028,"95 plus",805154
"Japan","Female",2029,"0 to 4",1992583
"Japan","Female",2029,"5 to 9",2009935
"Japan","Female",2029,"10 to 14",2259986
"Japan","Female",2029,"15 to 19",2541964
"Japan","Female",2029,"20 to 24",2707777
"Japan","Female",2029,"25 to 29",2917870
"Japan","Female",2029,"30 to 34",3032394
"Japan","Female",2029,"35 to 39",3030762
"Japan","Female",2029,"40 to 44",3291475
"Japan","Female",2029,"45 to 49",3617084
"Japan","Female",2029,"50 to 54",4285877
"Japan","Female",2029,"55 to 59",4677563
"Japan","Female",2029,"60 to 64",4079248
"Japan","Female",2029,"65 to 69",3710019
"Japan","Female",2029,"70 to 74",3564256
"Japan","Female",2029,"75 to 79",4112149
"Japan","Female",2029,"80 to 84",4011524
"Japan","Female",2029,"85 to 89",2973102
"Japan","Female",2029,"90 to 94",1699612
"Japan","Female",2029,"95 plus",829315
"Japan","Female",2030,"0 to 4",1993516
"Japan","Female",2030,"5 to 9",2004714
"Japan","Female",2030,"10 to 14",2180173
"Japan","Female",2030,"15 to 19",2508642
"Japan","Female",2030,"20 to 24",2695789
"Japan","Female",2030,"25 to 29",2871244
"Japan","Female",2030,"30 to 34",3031951
"Japan","Female",2030,"35 to 39",3027702
"Japan","Female",2030,"40 to 44",3220003
"Japan","Female",2030,"45 to 49",3539700
"Japan","Female",2030,"50 to 54",4110803
"Japan","Female",2030,"55 to 59",4719171
"Japan","Female",2030,"60 to 64",4142509
"Japan","Female",2030,"65 to 69",3787297
"Japan","Female",2030,"70 to 74",3529782
"Japan","Female",2030,"75 to 79",3852998
"Japan","Female",2030,"80 to 84",4242065
"Japan","Female",2030,"85 to 89",2959776
"Japan","Female",2030,"90 to 94",1720230
"Japan","Female",2030,"95 plus",856250
"Japan","Female",2031,"0 to 4",1994453
"Japan","Female",2031,"5 to 9",2000110
"Japan","Female",2031,"10 to 14",2107729
"Japan","Female",2031,"15 to 19",2475652
"Japan","Female",2031,"20 to 24",2677983
"Japan","Female",2031,"25 to 29",2823827
"Japan","Female",2031,"30 to 34",3031936
"Japan","Female",2031,"35 to 39",3029405
"Japan","Female",2031,"40 to 44",3163115
"Japan","Female",2031,"45 to 49",3471631
"Japan","Female",2031,"50 to 54",3953115
"Japan","Female",2031,"55 to 59",4690203
"Japan","Female",2031,"60 to 64",4302075
"Japan","Female",2031,"65 to 69",3791701
"Japan","Female",2031,"70 to 74",3510128
"Japan","Female",2031,"75 to 79",3682078
"Japan","Female",2031,"80 to 84",4385514
"Japan","Female",2031,"85 to 89",2879008
"Japan","Female",2031,"90 to 94",1784473
"Japan","Female",2031,"95 plus",886160
"Japan","Female",2032,"0 to 4",1993733
"Japan","Female",2032,"5 to 9",1999693
"Japan","Female",2032,"10 to 14",2056485
"Japan","Female",2032,"15 to 19",2426171
"Japan","Female",2032,"20 to 24",2648836
"Japan","Female",2032,"25 to 29",2791365
"Japan","Female",2032,"30 to 34",3016282
"Japan","Female",2032,"35 to 39",3038646
"Japan","Female",2032,"40 to 44",3115782
"Japan","Female",2032,"45 to 49",3412202
"Japan","Female",2032,"50 to 54",3813217
"Japan","Female",2032,"55 to 59",4594624
"Japan","Female",2032,"60 to 64",4455208
"Japan","Female",2032,"65 to 69",3822331
"Japan","Female",2032,"70 to 74",3529632
"Japan","Female",2032,"75 to 79",3540024
"Japan","Female",2032,"80 to 84",4315490
"Japan","Female",2032,"85 to 89",2935883
"Japan","Female",2032,"90 to 94",1864975
"Japan","Female",2032,"95 plus",911991
"Japan","Female",2033,"0 to 4",1992271
"Japan","Female",2033,"5 to 9",2000614
"Japan","Female",2033,"10 to 14",2027722
"Japan","Female",2033,"15 to 19",2356001
"Japan","Female",2033,"20 to 24",2617282
"Japan","Female",2033,"25 to 29",2770010
"Japan","Female",2033,"30 to 34",2989104
"Japan","Female",2033,"35 to 39",3052881
"Japan","Female",2033,"40 to 44",3066476
"Japan","Female",2033,"45 to 49",3355914
"Japan","Female",2033,"50 to 54",3697437
"Japan","Female",2033,"55 to 59",4439827
"Japan","Female",2033,"60 to 64",4534858
"Japan","Female",2033,"65 to 69",3937023
"Japan","Female",2033,"70 to 74",3566186
"Japan","Female",2033,"75 to 79",3449870
"Japan","Female",2033,"80 to 84",4060546
"Japan","Female",2033,"85 to 89",3137481
"Japan","Female",2033,"90 to 94",1942108
"Japan","Female",2033,"95 plus",927114
"Japan","Female",2034,"0 to 4",1990659
"Japan","Female",2034,"5 to 9",2001140
"Japan","Female",2034,"10 to 14",2015008
"Japan","Female",2034,"15 to 19",2277213
"Japan","Female",2034,"20 to 24",2583452
"Japan","Female",2034,"25 to 29",2754889
"Japan","Female",2034,"30 to 34",2954083
"Japan","Female",2034,"35 to 39",3054857
"Japan","Female",2034,"40 to 44",3041546
"Japan","Female",2034,"45 to 49",3291029
"Japan","Female",2034,"50 to 54",3604064
"Japan","Female",2034,"55 to 59",4255727
"Japan","Female",2034,"60 to 64",4627479
"Japan","Female",2034,"65 to 69",4013331
"Japan","Female",2034,"70 to 74",3615023
"Japan","Female",2034,"75 to 79",3411172
"Japan","Female",2034,"80 to 84",3766955
"Japan","Female",2034,"85 to 89",3359785
"Japan","Female",2034,"90 to 94",2002610
"Japan","Female",2034,"95 plus",935051
"Japan","Female",2035,"0 to 4",1987985
"Japan","Female",2035,"5 to 9",2002094
"Japan","Female",2035,"10 to 14",2009800
"Japan","Female",2035,"15 to 19",2197445
"Japan","Female",2035,"20 to 24",2550184
"Japan","Female",2035,"25 to 29",2742956
"Japan","Female",2035,"30 to 34",2907565
"Japan","Female",2035,"35 to 39",3054501
"Japan","Female",2035,"40 to 44",3038625
"Japan","Female",2035,"45 to 49",3220017
"Japan","Female",2035,"50 to 54",3527483
"Japan","Female",2035,"55 to 59",4082682
"Japan","Female",2035,"60 to 64",4669464
"Japan","Female",2035,"65 to 69",4077019
"Japan","Female",2035,"70 to 74",3692351
"Japan","Female",2035,"75 to 79",3381521
"Japan","Female",2035,"80 to 84",3537349
"Japan","Female",2035,"85 to 89",3555949
"Japan","Female",2035,"90 to 94",1991580
"Japan","Female",2035,"95 plus",958291
"Japan","Female",2036,"0 to 4",1983285
"Japan","Female",2036,"5 to 9",2003052
"Japan","Female",2036,"10 to 14",2005206
"Japan","Female",2036,"15 to 19",2125045
"Japan","Female",2036,"20 to 24",2517245
"Japan","Female",2036,"25 to 29",2725209
"Japan","Female",2036,"30 to 34",2860255
"Japan","Female",2036,"35 to 39",3054570
"Japan","Female",2036,"40 to 44",3040448
"Japan","Female",2036,"45 to 49",3163521
"Japan","Female",2036,"50 to 54",3460120
"Japan","Female",2036,"55 to 59",3926803
"Japan","Female",2036,"60 to 64",4641587
"Japan","Female",2036,"65 to 69",4235125
"Japan","Female",2036,"70 to 74",3698142
"Japan","Female",2036,"75 to 79",3365904
"Japan","Female",2036,"80 to 84",3387077
"Japan","Female",2036,"85 to 89",3668124
"Japan","Female",2036,"90 to 94",1941086
"Japan","Female",2036,"95 plus",1006953
"Japan","Female",2037,"0 to 4",1976927
"Japan","Female",2037,"5 to 9",2002351
"Japan","Female",2037,"10 to 14",2004799
"Japan","Female",2037,"15 to 19",2073836
"Japan","Female",2037,"20 to 24",2467823
"Japan","Female",2037,"25 to 29",2696128
"Japan","Female",2037,"30 to 34",2827883
"Japan","Female",2037,"35 to 39",3039015
"Japan","Female",2037,"40 to 44",3049791
"Japan","Female",2037,"45 to 49",3116539
"Japan","Female",2037,"50 to 54",3401320
"Japan","Female",2037,"55 to 59",3788526
"Japan","Female",2037,"60 to 64",4547811
"Japan","Female",2037,"65 to 69",4386918
"Japan","Female",2037,"70 to 74",3729693
"Japan","Female",2037,"75 to 79",3387452
"Japan","Female",2037,"80 to 84",3262146
"Japan","Female",2037,"85 to 89",3606948
"Japan","Female",2037,"90 to 94",2001182
"Japan","Female",2037,"95 plus",1060582
"Japan","Female",2038,"0 to 4",1969324
"Japan","Female",2038,"5 to 9",2000908
"Japan","Female",2038,"10 to 14",2005728
"Japan","Female",2038,"15 to 19",2045098
"Japan","Female",2038,"20 to 24",2397722
"Japan","Female",2038,"25 to 29",2664640
"Japan","Female",2038,"30 to 34",2806606
"Japan","Female",2038,"35 to 39",3011954
"Japan","Female",2038,"40 to 44",3064113
"Japan","Female",2038,"45 to 49",3067595
"Japan","Female",2038,"50 to 54",3345648
"Japan","Female",2038,"55 to 59",3674164
"Japan","Female",2038,"60 to 64",4395500
"Japan","Female",2038,"65 to 69",4466783
"Japan","Female",2038,"70 to 74",3843760
"Japan","Female",2038,"75 to 79",3425465
"Japan","Female",2038,"80 to 84",3184666
"Japan","Female",2038,"85 to 89",3400255
"Japan","Female",2038,"90 to 94",2168298
"Japan","Female",2038,"95 plus",1104670
"Japan","Female",2039,"0 to 4",1960521
"Japan","Female",2039,"5 to 9",1999313
"Japan","Female",2039,"10 to 14",2006264
"Japan","Female",2039,"15 to 19",2032403
"Japan","Female",2039,"20 to 24",2319004
"Japan","Female",2039,"25 to 29",2630877
"Japan","Female",2039,"30 to 34",2791554
"Japan","Female",2039,"35 to 39",2977055
"Japan","Female",2039,"40 to 44",3066202
"Japan","Female",2039,"45 to 49",3042947
"Japan","Female",2039,"50 to 54",3281408
"Japan","Female",2039,"55 to 59",3582012
"Japan","Female",2039,"60 to 64",4214199
"Japan","Female",2039,"65 to 69",4559296
"Japan","Female",2039,"70 to 74",3920323
"Japan","Female",2039,"75 to 79",3475586
"Japan","Female",2039,"80 to 84",3154438
"Japan","Female",2039,"85 to 89",3165076
"Japan","Female",2039,"90 to 94",2341973
"Japan","Female",2039,"95 plus",1134455
"Japan","Female",2040,"0 to 4",1951187
"Japan","Female",2040,"5 to 9",1996659
"Japan","Female",2040,"10 to 14",2007226
"Japan","Female",2040,"15 to 19",2027209
"Japan","Female",2040,"20 to 24",2239309
"Japan","Female",2040,"25 to 29",2597673
"Japan","Female",2040,"30 to 34",2779684
"Japan","Female",2040,"35 to 39",2930673
"Japan","Female",2040,"40 to 44",3065963
"Japan","Female",2040,"45 to 49",3040224
"Japan","Female",2040,"50 to 54",3211050
"Japan","Female",2040,"55 to 59",3506488
"Japan","Female",2040,"60 to 64",4043762
"Japan","Female",2040,"65 to 69",4601785
"Japan","Female",2040,"70 to 74",3984657
"Japan","Female",2040,"75 to 79",3553057
"Japan","Female",2040,"80 to 84",3132345
"Japan","Female",2040,"85 to 89",2983827
"Japan","Female",2040,"90 to 94",2478669
"Japan","Female",2040,"95 plus",1132972
"Japan","Female",2041,"0 to 4",1941873
"Japan","Female",2041,"5 to 9",1991979
"Japan","Female",2041,"10 to 14",2008190
"Japan","Female",2041,"15 to 19",2022631
"Japan","Female",2041,"20 to 24",2166979
"Japan","Female",2041,"25 to 29",2564798
"Japan","Female",2041,"30 to 34",2762004
"Japan","Female",2041,"35 to 39",2883501
"Japan","Female",2041,"40 to 44",3066145
"Japan","Female",2041,"45 to 49",3042226
"Japan","Female",2041,"50 to 54",3155127
"Japan","Female",2041,"55 to 59",3440073
"Japan","Female",2041,"60 to 64",3890241
"Japan","Female",2041,"65 to 69",4575390
"Japan","Female",2041,"70 to 74",4140852
"Japan","Female",2041,"75 to 79",3560912
"Japan","Female",2041,"80 to 84",3123175
"Japan","Female",2041,"85 to 89",2867244
"Japan","Female",2041,"90 to 94",2543095
"Japan","Female",2041,"95 plus",1126396
"Japan","Male",2022,"0 to 4",2140220
"Japan","Male",2022,"5 to 9",2515670
"Japan","Male",2022,"10 to 14",2712981
"Japan","Male",2022,"15 to 19",2829056
"Japan","Male",2022,"20 to 24",3069901
"Japan","Male",2022,"25 to 29",3117796
"Japan","Male",2022,"30 to 34",3228268
"Japan","Male",2022,"35 to 39",3525588
"Japan","Male",2022,"40 to 44",3941669
"Japan","Male",2022,"45 to 49",4768302
"Japan","Male",2022,"50 to 54",4607976
"Japan","Male",2022,"55 to 59",3959890
"Japan","Male",2022,"60 to 64",3642689
"Japan","Male",2022,"65 to 69",3635711
"Japan","Male",2022,"70 to 74",4479198
"Japan","Male",2022,"75 to 79",3243155
"Japan","Male",2022,"80 to 84",2506575
"Japan","Male",2022,"85 to 89",1518122
"Japan","Male",2022,"90 to 94",622081
"Japan","Male",2022,"95 plus",175011
"Japan","Male",2023,"0 to 4",2112808
"Japan","Male",2023,"5 to 9",2441552
"Japan","Male",2023,"10 to 14",2679159
"Japan","Male",2023,"15 to 19",2804148
"Japan","Male",2023,"20 to 24",3042548
"Japan","Male",2023,"25 to 29",3125979
"Japan","Male",2023,"30 to 34",3180970
"Japan","Male",2023,"35 to 39",3474773
"Japan","Male",2023,"40 to 44",3819190
"Japan","Male",2023,"45 to 49",4608558
"Japan","Male",2023,"50 to 54",4695396
"Japan","Male",2023,"55 to 59",4074823
"Japan","Male",2023,"60 to 64",3681110
"Japan","Male",2023,"65 to 69",3545202
"Japan","Male",2023,"70 to 74",4206950
"Japan","Male",2023,"75 to 79",3458584
"Japan","Male",2023,"80 to 84",2589919
"Japan","Male",2023,"85 to 89",1547605
"Japan","Male",2023,"90 to 94",640441
"Japan","Male",2023,"95 plus",184010
"Japan","Male",2024,"0 to 4",2101794
"Japan","Male",2024,"5 to 9",2358033
"Japan","Male",2024,"10 to 14",2643726
"Japan","Male",2024,"15 to 19",2786629
"Japan","Male",2024,"20 to 24",3004747
"Japan","Male",2024,"25 to 29",3124525
"Japan","Male",2024,"30 to 34",3157144
"Japan","Male",2024,"35 to 39",3412829
"Japan","Male",2024,"40 to 44",3722410
"Japan","Male",2024,"45 to 49",4417784
"Japan","Male",2024,"50 to 54",4796043
"Japan","Male",2024,"55 to 59",4149062
"Japan","Male",2024,"60 to 64",3733527
"Japan","Male",2024,"65 to 69",3506202
"Japan","Male",2024,"70 to 74",3898385
"Japan","Male",2024,"75 to 79",3697609
"Japan","Male",2024,"80 to 84",2659198
"Japan","Male",2024,"85 to 89",1559083
"Japan","Male",2024,"90 to 94",663446
"Japan","Male",2024,"95 plus",191154
"Japan","Male",2025,"0 to 4",2097075
"Japan","Male",2025,"5 to 9",2274202
"Japan","Male",2025,"10 to 14",2608505
"Japan","Male",2025,"15 to 19",2774721
"Japan","Male",2025,"20 to 24",2953077
"Japan","Male",2025,"25 to 29",3124166
"Japan","Male",2025,"30 to 34",3152444
"Japan","Male",2025,"35 to 39",3343162
"Japan","Male",2025,"40 to 44",3645738
"Japan","Male",2025,"45 to 49",4238550
"Japan","Male",2025,"50 to 54",4844122
"Japan","Male",2025,"55 to 59",4210686
"Japan","Male",2025,"60 to 64",3813921
"Japan","Male",2025,"65 to 69",3475465
"Japan","Male",2025,"70 to 74",3656426
"Japan","Male",2025,"75 to 79",3917180
"Japan","Male",2025,"80 to 84",2643432
"Japan","Male",2025,"85 to 89",1586177
"Japan","Male",2025,"90 to 94",691214
"Japan","Male",2025,"95 plus",197894
"Japan","Male",2026,"0 to 4",2091905
"Japan","Male",2026,"5 to 9",2199789
"Japan","Male",2026,"10 to 14",2572863
"Japan","Male",2026,"15 to 19",2757705
"Japan","Male",2026,"20 to 24",2900425
"Japan","Male",2026,"25 to 29",3125441
"Japan","Male",2026,"30 to 34",3147994
"Japan","Male",2026,"35 to 39",3289290
"Japan","Male",2026,"40 to 44",3581773
"Japan","Male",2026,"45 to 49",4075064
"Japan","Male",2026,"50 to 54",4818449
"Japan","Male",2026,"55 to 59",4372261
"Japan","Male",2026,"60 to 64",3820209
"Japan","Male",2026,"65 to 69",3458374
"Japan","Male",2026,"70 to 74",3501156
"Japan","Male",2026,"75 to 79",4045546
"Japan","Male",2026,"80 to 84",2576345
"Japan","Male",2026,"85 to 89",1645079
"Japan","Male",2026,"90 to 94",723979
"Japan","Male",2026,"95 plus",205166
"Japan","Male",2027,"0 to 4",2091197
"Japan","Male",2027,"5 to 9",2148450
"Japan","Male",2027,"10 to 14",2520191
"Japan","Male",2027,"15 to 19",2727359
"Japan","Male",2027,"20 to 24",2864060
"Japan","Male",2027,"25 to 29",3110341
"Japan","Male",2027,"30 to 34",3149115
"Japan","Male",2027,"35 to 39",3246142
"Japan","Male",2027,"40 to 44",3529146
"Japan","Male",2027,"45 to 49",3927365
"Japan","Male",2027,"50 to 54",4723338
